energy_eV,Re_epsilon,Im_epsilon
1.910000000000000142e+00,1.898197623134666046e+01,-2.055223796216287258e-01
1.919999999999999929e+00,1.904916795346454350e+01,-2.084917523778336557e-01
1.929999999999999938e+00,1.911899005980427191e+01,-2.104163605234942724e-01
1.939999999999999947e+00,1.919104456623636068e+01,-2.108808067724051716e-01
1.949999999999999956e+00,1.926480643089740852e+01,-2.096337218828488447e-01
1.959999999999999964e+00,1.933968577342696094e+01,-2.066259256939185773e-01
1.969999999999999973e+00,1.941510094656307217e+01,-2.020254982528013887e-01
1.979999999999999982e+00,1.949055403860177194e+01,-1.962068837511897479e-01
1.989999999999999991e+00,1.956569970886898346e+01,-1.897141724264163332e-01
2.000000000000000000e+00,1.964039865066726875e+01,-1.832018481031035262e-01
2.010000000000000231e+00,1.971474843871633453e+01,-1.773591790850655436e-01
2.020000000000000018e+00,1.978908692435188144e+01,-1.728267083440789553e-01
2.030000000000000249e+00,1.986396644628628749e+01,-1.701146628088054391e-01
2.040000000000000036e+00,1.994010058714942701e+01,-1.695333438556053673e-01
2.049999999999999822e+00,2.001828862707433743e+01,-1.711445991814605216e-01
2.060000000000000053e+00,2.009932581202567548e+01,-1.747413675993308713e-01
2.069999999999999840e+00,2.018390968770948746e+01,-1.798592303525130276e-01
2.080000000000000071e+00,2.027255375233960066e+01,-1.858202157599450066e-01
2.089999999999999858e+00,2.036551937641456433e+01,-1.918051996660514458e-01
2.100000000000000089e+00,2.046277529550933849e+01,-1.969475798806186451e-01
2.109999999999999876e+00,2.056399113153565494e+01,-2.004379303799340428e-01
2.120000000000000107e+00,2.066856761818675281e+01,-2.016274526302673509e-01
2.129999999999999893e+00,2.077570190154490959e+01,-2.001175199578280051e-01
2.140000000000000124e+00,2.088448194461602725e+01,-1.958235912391508571e-01
2.149999999999999911e+00,2.099400020224629060e+01,-1.890042155304005600e-01
2.160000000000000142e+00,2.110347383806111310e+01,-1.802495467881342350e-01
2.169999999999999929e+00,2.121235722643368149e+01,-1.704283648072445478e-01
2.180000000000000160e+00,2.132043257818173387e+01,-1.605975578699774531e-01
2.189999999999999947e+00,2.142786632853317030e+01,-1.518827950577669450e-01
2.200000000000000178e+00,2.153522231258990871e+01,-1.453431232977765442e-01
2.209999999999999964e+00,2.164342741587600116e+01,-1.418349458967042287e-01
2.220000000000000195e+00,2.175369084660328411e+01,-1.418918779020258703e-01
2.229999999999999982e+00,2.186738383220300008e+01,-1.456361071052038603e-01
2.240000000000000213e+00,2.198589173828228382e+01,-1.527341070292462799e-01
2.250000000000000000e+00,2.211045470243075783e+01,-1.624050630667686068e-01
2.260000000000000231e+00,2.224201531882605565e+01,-1.734846100034975747e-01
2.270000000000000018e+00,2.238109231356118300e+01,-1.845400376077264426e-01
2.280000000000000249e+00,2.252769734091969411e+01,-1.940267144820271294e-01
2.290000000000000036e+00,2.268130808034964829e+01,-2.004698611883731496e-01
2.300000000000000266e+00,2.284090504821110912e+01,-2.026516779756356301e-01
2.310000000000000053e+00,2.300507251283155696e+01,-1.997817765481661179e-01
2.319999999999999840e+00,2.317215635063061185e+01,-1.916292519763017344e-01
2.330000000000000071e+00,2.334046444537104747e+01,-1.785976748371969902e-01
2.339999999999999858e+00,2.350848916823220236e+01,-1.617296136519036365e-01
2.350000000000000089e+00,2.367512735921755507e+01,-1.426345589475639941e-01
2.359999999999999876e+00,2.383987166314462769e+01,-1.233426096570896524e-01
2.370000000000000107e+00,2.400294840752719239e+01,-1.060951132450827922e-01
2.379999999999999893e+00,2.416538149076977504e+01,-9.309164141927822600e-02
2.390000000000000124e+00,2.432896869415134944e+01,-8.621926183965074320e-02
2.399999999999999911e+00,2.449616584042194845e+01,-8.679418006020128695e-02
2.410000000000000142e+00,2.466988442734955456e+01,-9.534684297280289489e-02
2.419999999999999929e+00,2.485321871009590566e+01,-1.114791869326229867e-01
2.430000000000000160e+00,2.504912755325751661e+01,-1.338169098724631134e-01
2.439999999999999947e+00,2.526010362097799344e+01,-1.600708516246820423e-01
2.450000000000000178e+00,2.548786668132080635e+01,-1.872105375482874534e-01
2.459999999999999964e+00,2.573311830064809769e+01,-2.117407249289684212e-01
2.470000000000000195e+00,2.599539168649005916e+01,-2.300596302408143556e-01
2.479999999999999982e+00,2.627302300800138823e+01,-2.388667191477903962e-01
2.490000000000000213e+00,2.656325971118932827e+01,-2.355797542070858508e-01
2.500000000000000000e+00,2.686250807265803786e+01,-2.187162582414398371e-01
2.510000000000000231e+00,2.716670773596068145e+01,-1.881943796950211190e-01
2.520000000000000018e+00,2.747180668397828285e+01,-1.455126372234280818e-01
2.530000000000000249e+00,2.777429751291696647e+01,-9.377700042227998800e-02
