time_fs,alpha,Q_ELF,Jz,Ac_ext_z,Ac_xc_z,Exc_z
1.567437043575240052e+00,1.999999999640948434e-01,7.518597503300460116e-02,8.606136837446719577e-15,0.000000000000000000e+00,-1.941049620881166705e-11,2.274623534604705770e-13
1.586788118187279828e+00,1.999999999518290994e-01,7.518597502839355351e-02,-7.955172818068320181e-16,0.000000000000000000e+00,-1.959230107684635906e-11,2.273532001892402490e-13
1.606139192799320270e+00,1.999999999504541437e-01,7.518597502787666143e-02,-9.543093312108790486e-15,0.000000000000000000e+00,-1.977383921751602731e-11,2.266750841017602810e-13
1.625490267411360046e+00,1.999999999877624113e-01,7.518597504190195624e-02,-9.532217258482409396e-14,0.000000000000000000e+00,-1.995721469655314750e-11,2.340335844800851710e-13
1.644841342023400044e+00,2.000000000294423208e-01,7.518597505757067256e-02,-1.704760002948180046e-13,0.000000000000000000e+00,-2.015265961518674529e-11,2.565457890844274504e-13
1.664192416635440042e+00,2.000000000406041978e-01,7.518597506176676049e-02,-1.713016583970199904e-13,0.000000000000000000e+00,-2.036937978533601723e-11,2.852356590313817043e-13
1.683543491247479817e+00,2.000000000356684238e-01,7.518597505991124474e-02,-1.651148353845299927e-13,0.000000000000000000e+00,-2.060832021737851546e-11,3.120311268755460871e-13
1.702894565859520259e+00,2.000000000400990186e-01,7.518597506157684296e-02,-1.855010316119939884e-13,0.000000000000000000e+00,-2.086873464026963488e-11,3.396884072413539804e-13
1.722245640471560035e+00,2.000000000638484932e-01,7.518597507050497897e-02,-1.795593718079750051e-13,0.000000000000000000e+00,-2.115226973337078360e-11,3.689764116587002242e-13
1.741596715083600033e+00,2.000000001014500262e-01,7.518597508464051893e-02,-1.406773470781210006e-13,0.000000000000000000e+00,-2.145817497434692160e-11,3.946168571014158246e-13
1.760947789695640031e+00,2.000000001100407099e-01,7.518597508787001893e-02,-1.008902635030759955e-13,0.000000000000000000e+00,-2.178224062868255785e-11,4.144401972718461710e-13
1.780298864307680029e+00,2.000000000706521341e-01,7.518597507306266914e-02,-2.938292593256630210e-14,0.000000000000000000e+00,-2.211912774778555268e-11,4.258851395897340241e-13
1.799649938919720249e+00,2.000000000499977393e-01,7.518597506529807462e-02,6.253344839117439813e-14,0.000000000000000000e+00,-2.245955104571815465e-11,4.227003621489979568e-13
1.819001013531760025e+00,2.000000000839348702e-01,7.518597507805604985e-02,8.940312441944719659e-14,0.000000000000000000e+00,-2.279251462354984861e-11,4.089861072787051460e-13
1.838352088143800023e+00,2.000000000970672542e-01,7.518597508299290633e-02,9.088134774701379418e-14,0.000000000000000000e+00,-2.311415820615007604e-11,3.950599784073489158e-13
1.857703162755840021e+00,2.000000000415050327e-01,7.518597506210540626e-02,1.711318994418629968e-13,0.000000000000000000e+00,-2.342332261473507260e-11,3.755869031280600710e-13
1.877054237367880019e+00,1.999999999898456615e-01,7.518597504268510756e-02,2.548856599435400120e-13,0.000000000000000000e+00,-2.371078594220362347e-11,3.407874025360779185e-13
1.896405311979920238e+00,2.000000000009766465e-01,7.518597504686957977e-02,2.286719121751480056e-13,0.000000000000000000e+00,-2.396697720841407041e-11,3.005253584658561888e-13
1.915756386591960236e+00,2.000000000232122765e-01,7.518597505522861546e-02,1.677686761938679944e-13,0.000000000000000000e+00,-2.419404721272182081e-11,2.688518028800302812e-13
1.935107461204000012e+00,2.000000000050076165e-01,7.518597504838493706e-02,1.674434105226680054e-13,0.000000000000000000e+00,-2.439869539341448637e-11,2.426739406866746024e-13
1.954458535816040010e+00,1.999999999662180616e-01,7.518597503380278213e-02,1.764540280544869910e-13,0.000000000000000000e+00,-2.458186765489554688e-11,2.149278253369538507e-13
1.973809610428080008e+00,1.999999999428032360e-01,7.518597502500044827e-02,1.233766547082799976e-13,0.000000000000000000e+00,-2.474338862552409370e-11,1.903633459441520301e-13
1.993160685040120228e+00,1.999999999568702891e-01,7.518597503028867646e-02,3.957753540404880239e-14,0.000000000000000000e+00,-2.488954488770381458e-11,1.773925989821512279e-13
2.012511759652160226e+00,1.999999999899325642e-01,7.518597504271777587e-02,-1.333682714163460020e-14,0.000000000000000000e+00,-2.503013325894090553e-11,1.755081875556926107e-13
2.031862834264200224e+00,1.999999999881561241e-01,7.518597504204996285e-02,-5.810927910729350344e-14,0.000000000000000000e+00,-2.517222562132134037e-11,1.808876124678589893e-13
2.051213908876240222e+00,1.999999999609732848e-01,7.518597503183112318e-02,-1.155069842820940014e-13,0.000000000000000000e+00,-2.532201119588361055e-11,1.951565305794113471e-13
2.070564983488279776e+00,1.999999999745894763e-01,7.518597503694984807e-02,-1.331504130364760076e-13,0.000000000000000000e+00,-2.548621915918693358e-11,2.158633241667021202e-13
2.089916058100320218e+00,2.000000000234569975e-01,7.518597505532061132e-02,-1.456011317814470114e-13,0.000000000000000000e+00,-2.566737319999706543e-11,2.373644881702027711e-13
2.109267132712360215e+00,2.000000000420223134e-01,7.518597506229986183e-02,-1.977091902375979926e-13,0.000000000000000000e+00,-2.586751992427247121e-11,2.644511016371455063e-13
2.128618207324400213e+00,2.000000000311118742e-01,7.518597505819830940e-02,-1.868049614092059874e-13,0.000000000000000000e+00,-2.609210984446743347e-11,2.966496251218610504e-13
2.147969281936440211e+00,2.000000000403417688e-01,7.518597506166810329e-02,-1.184643555207460029e-13,0.000000000000000000e+00,-2.634005773027076563e-11,3.212548497633011793e-13
2.167320356548479765e+00,2.000000000612410789e-01,7.518597506952477694e-02,-1.129199694783259985e-13,0.000000000000000000e+00,-2.660426141436778956e-11,3.392105878732273471e-13
2.186671431160520207e+00,2.000000000641129760e-01,7.518597507060441332e-02,-9.817160346607830399e-14,0.000000000000000000e+00,-2.688288447611134019e-11,3.570680451331615934e-13
2.206022505772560205e+00,2.000000000677225886e-01,7.518597507196136953e-02,-8.088254619177309969e-15,0.000000000000000000e+00,-2.717292324388964020e-11,3.655130270276077498e-13
2.225373580384600203e+00,2.000000000775969400e-01,7.518597507567344185e-02,3.687664323209769773e-14,0.000000000000000000e+00,-2.746437855482571406e-11,3.618532590284723939e-13
2.244724654996640201e+00,2.000000000611586171e-01,7.518597506949377396e-02,4.451607830750200260e-14,0.000000000000000000e+00,-2.775159438649250310e-11,3.560019745109028327e-13
2.264075729608679755e+00,2.000000000299735070e-01,7.518597505777036005e-02,1.252485167084949985e-13,0.000000000000000000e+00,-2.803230954914268493e-11,3.435478930395983483e-13
2.283426804220720197e+00,2.000000000235724329e-01,7.518597505536400716e-02,2.035143038130110018e-13,0.000000000000000000e+00,-2.829707243837484255e-11,3.161925068101500314e-13
2.302777878832760194e+00,2.000000000264087474e-01,7.518597505643026535e-02,1.934915644792489918e-13,0.000000000000000000e+00,-2.853687158588136412e-11,2.836400108115856294e-13
2.322128953444800192e+00,2.000000000068516137e-01,7.518597504907814644e-02,1.888232599711779921e-13,0.000000000000000000e+00,-2.875185171892223825e-11,2.539861394491113682e-13
2.341480028056840190e+00,1.999999999774076387e-01,7.518597503800927839e-02,2.367027090986380083e-13,0.000000000000000000e+00,-2.894201510503917369e-11,2.201048742535755486e-13
2.360831102668879744e+00,1.999999999569875286e-01,7.518597503033275231e-02,2.595103574386759841e-13,0.000000000000000000e+00,-2.910208624603914166e-11,1.794462209142704594e-13
2.380182177280920186e+00,1.999999999516559879e-01,7.518597502832846668e-02,2.387856361489989759e-13,0.000000000000000000e+00,-2.922929168315101625e-11,1.390986406485023559e-13
2.399533251892960184e+00,1.999999999643725934e-01,7.518597503310901764e-02,2.007930306479989918e-13,0.000000000000000000e+00,-2.932610256221072173e-11,1.039172668735727529e-13
