time_fs,alpha,Q_ELF,Jz,Ac_ext_z,Ac_xc_z,Exc_z
2.089916058100320218e+00,1.999997505710494061e-01,7.518588127870814986e-02,-3.516484232478250153e-06,0.000000000000000000e+00,4.508190744909312673e-05,-6.449404951195675934e-08
2.109267132712360215e+00,1.999997447221128211e-01,7.518587907991815256e-02,-3.723487242325990053e-06,0.000000000000000000e+00,4.490378062958861271e-05,5.154452770813871539e-07
2.128618207324400213e+00,1.999997392045050337e-01,7.518587700568454824e-02,-3.870176789486740068e-06,0.000000000000000000e+00,4.424968593615600214e-05,1.123784345014861624e-06
2.147969281936440211e+00,1.999997345379180280e-01,7.518587525137507277e-02,-3.949607650117369822e-06,0.000000000000000000e+00,4.310092065291440264e-05,1.750291431567099504e-06
2.167320356548479765e+00,1.999997311242162346e-01,7.518587396806257483e-02,-3.956925718413269580e-06,0.000000000000000000e+00,4.144736901375996974e-05,2.383787811738485556e-06
2.186671431160520207e+00,1.999997292316884334e-01,7.518587325660484877e-02,-3.889544865296160198e-06,0.000000000000000000e+00,3.928812164914400582e-05,3.012497965244959056e-06
2.206022505772560205e+00,1.999997290285871199e-01,7.518587318025299338e-02,-3.747167472849239942e-06,0.000000000000000000e+00,3.663180633208495930e-05,3.624416898074714734e-06
2.225373580384600203e+00,1.999997304983578972e-01,7.518587373278373676e-02,-3.531631812043119888e-06,0.000000000000000000e+00,3.349662784921381413e-05,4.207665137786488328e-06
2.244724654996640201e+00,1.999997334135489024e-01,7.518587482869112937e-02,-3.246783548245110179e-06,0.000000000000000000e+00,2.991013407031066655e-05,4.750819008096409953e-06
2.264075729608679755e+00,1.999997374414407281e-01,7.518587634289600197e-02,-2.898429274009530134e-06,0.000000000000000000e+00,2.590872409809861303e-05,5.243227487467236413e-06
2.283426804220720197e+00,1.999997421648134488e-01,7.518587811855291514e-02,-2.494164059560549829e-06,0.000000000000000000e+00,2.153690672349077632e-05,5.675316165992448796e-06
2.302777878832760194e+00,1.999997470523993126e-01,7.518587995594246121e-02,-2.042919512955440044e-06,0.000000000000000000e+00,1.684633318850799072e-05,6.038839701146568480e-06
2.322128953444800192e+00,1.999997515635233980e-01,7.518588165180876970e-02,-1.554471915475650062e-06,0.000000000000000000e+00,1.189465931327283939e-05,6.327054867275579443e-06
2.341480028056840190e+00,1.999997552680717883e-01,7.518588304445919523e-02,-1.039098674014930003e-06,0.000000000000000000e+00,6.744297573987759363e-06,6.534826917016632986e-06
2.360831102668879744e+00,1.999997578528274478e-01,7.518588401614606509e-02,-5.072331407827820354e-07,0.000000000000000000e+00,1.461105355314148556e-06,6.658682529284345494e-06
2.380182177280920186e+00,1.999997591353570858e-01,7.518588449828726705e-02,3.083349145350929807e-08,0.000000000000000000e+00,-3.886947418404769793e-06,6.696809796124232150e-06
2.399533251892960184e+00,1.999997590867094721e-01,7.518588447999917379e-02,5.652144917209179494e-07,0.000000000000000000e+00,-9.231092856355031253e-06,6.649014746776902977e-06
2.418884326505000182e+00,1.999997577960787587e-01,7.518588399481253293e-02,1.086735465309659909e-06,0.000000000000000000e+00,-1.450302722355694710e-05,6.516632306272156432e-06
2.438235401117040180e+00,1.999997554767567187e-01,7.518588312291009379e-02,1.587137446809989982e-06,0.000000000000000000e+00,-1.963608313430223739e-05,6.302393468704332059e-06
2.457586475729079734e+00,1.999997524731617349e-01,7.518588199376899373e-02,2.059168360331200168e-06,0.000000000000000000e+00,-2.456628583779866306e-05,6.010271461241367542e-06
2.476937550341120176e+00,1.999997491410736017e-01,7.518588074113752295e-02,2.496686903663689900e-06,0.000000000000000000e+00,-2.923328030901829565e-05,5.645312117928098012e-06
2.496288624953160173e+00,1.999997457521305866e-01,7.518587946713259362e-02,2.894691860603190068e-06,0.000000000000000000e+00,-3.358111699708276015e-05,5.213452216148468384e-06
2.515639699565200171e+00,1.999997425570798348e-01,7.518587826601756674e-02,3.249226016445220091e-06,0.000000000000000000e+00,-3.755889308235358265e-05,4.721343419597925711e-06
2.534990774177240169e+00,1.999997398067349108e-01,7.518587723208074169e-02,3.557280730063009930e-06,0.000000000000000000e+00,-4.112126000406445648e-05,4.176193923924643200e-06
2.554341848789280167e+00,1.999997376522487380e-01,7.518587642214502598e-02,3.816734625665019914e-06,0.000000000000000000e+00,-4.422880918560265603e-05,3.585621345418650962e-06
