time_fs,alpha,Q_ELF,Jz,Ac_ext_z,Ac_xc_z,Exc_z
1.702894565859520259e+00,2.000000000000000111e-01,nan,-2.748598043878689953e-04,0.000000000000000000e+00,-1.663069514674410734e-02,2.532882749415633905e-04
1.722245640471560035e+00,2.000000000000000111e-01,nan,-2.513597609536500168e-04,0.000000000000000000e+00,-1.685042605298584656e-02,2.953993457219033711e-04
1.741596715083600033e+00,2.000000000000000111e-01,nan,-2.274167736629529896e-04,0.000000000000000000e+00,-1.710232616104158387e-02,3.336990974067395935e-04
1.760947789695640031e+00,2.000000000000000111e-01,nan,-2.044027056247470133e-04,0.000000000000000000e+00,-1.738334523336846141e-02,3.682218709372955465e-04
1.780298864307680029e+00,2.000000000000000111e-01,nan,-1.840438963209350075e-04,0.000000000000000000e+00,-1.769055570861612081e-02,3.992496840283946483e-04
1.799649938919720249e+00,2.000000000000000111e-01,nan,-1.683894535699880088e-04,0.000000000000000000e+00,-1.802137338958965246e-02,4.273677720213666514e-04
1.819001013531760025e+00,2.000000000000000111e-01,nan,-1.596535550288669938e-04,0.000000000000000000e+00,-1.837381801021719524e-02,4.535052412432856450e-04
1.838352088143800023e+00,2.000000000000000111e-01,nan,-1.599938656427590095e-04,0.000000000000000000e+00,-1.874679428287146649e-02,4.789438954963358419e-04
1.857703162755840021e+00,2.000000000000000111e-01,nan,-1.712829108902479993e-04,0.000000000000000000e+00,-1.914036566283227811e-02,5.052910317172518151e-04
1.877054237367880019e+00,2.000000000000000111e-01,nan,-1.948855691390100108e-04,0.000000000000000000e+00,-1.955599165585646809e-02,5.344156495678186944e-04
1.896405311979920238e+00,2.000000000000000111e-01,nan,-2.314884123265729943e-04,0.000000000000000000e+00,-1.999670069670445027e-02,5.683525834862881987e-04
1.915756386591960236e+00,2.000000000000000111e-01,nan,-2.810050868146819866e-04,0.000000000000000000e+00,-2.046717707003429393e-02,6.091855894126141369e-04
1.935107461204000012e+00,2.000000000000000111e-01,nan,-3.425212277190559963e-04,0.000000000000000000e+00,-2.097374925787613351e-02,6.589188604343718461e-04
1.954458535816040010e+00,2.000000000000000111e-01,nan,-4.142916654665649992e-04,0.000000000000000000e+00,-2.152427284985375736e-02,7.193433342452806509e-04
1.973809610428080008e+00,2.000000000000000111e-01,nan,-4.938289505370300298e-04,0.000000000000000000e+00,-2.212790810019998888e-02,7.919095082421648626e-04
1.993160685040120228e+00,2.000000000000000111e-01,nan,-5.780667182060000072e-04,0.000000000000000000e+00,-2.279480331413653860e-02,8.776212709616249691e-04
2.012511759652160226e+00,2.000000000000000111e-01,nan,-6.635275097860289474e-04,0.000000000000000000e+00,-2.353570410747118924e-02,9.769568208474379428e-04
2.031862834264200224e+00,2.000000000000000111e-01,nan,-7.465111996438670260e-04,0.000000000000000000e+00,-2.436151024974229570e-02,1.089817255409738367e-03
2.051213908876240222e+00,2.000000000000000111e-01,nan,-8.233405745004249762e-04,0.000000000000000000e+00,-2.528280469132447930e-02,1.215510057045367937e-03
2.070564983488279776e+00,2.000000000000000111e-01,nan,-8.906072968758910234e-04,0.000000000000000000e+00,-2.630938548709444574e-02,1.352772833222606712e-03
2.089916058100320218e+00,2.000000000000000111e-01,nan,-9.453768986861949561e-04,0.000000000000000000e+00,-2.744983171338551825e-02,1.499833447748629735e-03
2.109267132712360215e+00,2.000000000000000111e-01,nan,-9.853333213274220476e-04,0.000000000000000000e+00,-2.871112937558569639e-02,1.654498203519758244e-03
2.128618207324400213e+00,2.000000000000000111e-01,nan,-1.008870211381750030e-03,0.000000000000000000e+00,-3.009837590492512802e-02,1.814258682113884490e-03
2.147969281936440211e+00,2.000000000000000111e-01,nan,-1.015134953327609998e-03,0.000000000000000000e+00,-3.161457503388642731e-02,1.976409588825634236e-03
2.167320356548479765e+00,2.000000000000000111e-01,nan,-1.004006219981549899e-03,0.000000000000000000e+00,-3.326052741077153985e-02,2.138168421563554217e-03
2.186671431160520207e+00,2.000000000000000111e-01,nan,-9.760153166267220189e-04,0.000000000000000000e+00,-3.503481423768024100e-02,2.296786840160630616e-03
2.206022505772560205e+00,2.000000000000000111e-01,nan,-9.322170453349609871e-04,0.000000000000000000e+00,-3.693386390328590868e-02,2.449645402123525745e-03
2.225373580384600203e+00,2.000000000000000111e-01,nan,-8.740425377100139977e-04,0.000000000000000000e+00,-3.895208539246834689e-02,2.594325250451301815e-03
2.244724654996640201e+00,2.000000000000000111e-01,nan,-8.032005361171519822e-04,0.000000000000000000e+00,-4.108205043371010445e-02,2.728659627629619749e-03
2.264075729608679755e+00,2.000000000000000111e-01,nan,-7.216383055617340420e-04,0.000000000000000000e+00,-4.331471181663022058e-02,2.850774418635499893e-03
2.283426804220720197e+00,2.000000000000000111e-01,nan,-6.315257590116950433e-04,0.000000000000000000e+00,-4.563965251075830648e-02,2.959125257406738235e-03
2.302777878832760194e+00,2.000000000000000111e-01,nan,-5.352228673194810117e-04,0.000000000000000000e+00,-4.804536304352995113e-02,3.052530567292707081e-03
2.322128953444800192e+00,2.000000000000000111e-01,nan,-4.352609287499229732e-04,0.000000000000000000e+00,-5.051954337082177615e-02,3.130200144867882964e-03
2.341480028056840190e+00,2.000000000000000111e-01,nan,-3.343349221437170050e-04,0.000000000000000000e+00,-5.304942685533197561e-02,3.191762189001670982e-03
2.360831102668879744e+00,2.000000000000000111e-01,nan,-2.352542352070939894e-04,0.000000000000000000e+00,-5.562212467749429873e-02,3.237286167466100692e-03
2.380182177280920186e+00,2.000000000000000111e-01,nan,-1.408527876012630024e-04,0.000000000000000000e+00,-5.822498452007847380e-02,3.267294568021694365e-03
2.399533251892960184e+00,2.000000000000000111e-01,nan,-5.383117761528220292e-05,0.000000000000000000e+00,-6.084595164121214123e-02,3.282755246168536992e-03
2.418884326505000182e+00,2.000000000000000111e-01,nan,2.346357866027470147e-05,0.000000000000000000e+00,-6.347391217019093812e-02,3.285042896487237046e-03
2.438235401117040180e+00,2.000000000000000111e-01,nan,8.924166930596600517e-05,0.000000000000000000e+00,-6.609899135317941210e-02,3.275865431642127623e-03
2.457586475729079734e+00,2.000000000000000111e-01,nan,1.424059578615080091e-04,0.000000000000000000e+00,-6.871278120292212410e-02,3.257162974098018471e-03
2.476937550341120176e+00,2.000000000000000111e-01,nan,1.825960438661239880e-04,0.000000000000000000e+00,-7.130848046874488366e-02,3.230992163283548380e-03
2.496288624953160173e+00,2.000000000000000111e-01,nan,2.101328880291700011e-04,0.000000000000000000e+00,-7.388094134189852891e-02,3.199411384286702381e-03
2.515639699565200171e+00,2.000000000000000111e-01,nan,2.258627244880070082e-04,0.000000000000000000e+00,-7.642663005934451081e-02,3.164383060692312066e-03
2.534990774177240169e+00,2.000000000000000111e-01,nan,2.309549532556560091e-04,0.000000000000000000e+00,-7.894352074928226437e-02,3.127705712714645703e-03
2.554341848789280167e+00,2.000000000000000111e-01,nan,2.267101151397140095e-04,0.000000000000000000e+00,-8.143094777930325046e-02,3.090977858937523498e-03
2.573692923401320165e+00,2.000000000000000111e-01,nan,2.143816471710859874e-04,0.000000000000000000e+00,-8.388944116588567534e-02,3.055591391230069037e-03
2.593043998013360163e+00,2.000000000000000111e-01,nan,1.950283975873159925e-04,0.000000000000000000e+00,-8.632056774458168880e-02,3.022751803549977162e-03
2.612395072625400161e+00,2.000000000000000111e-01,nan,1.694554451521589999e-04,0.000000000000000000e+00,-8.872679623557369610e-02,2.993515243117621932e-03
