time_fs,alpha,Q_ELF,Jz,Ac_ext_z,Ac_xc_z,Exc_z
1.954458535816040010e+00,1.999999942589798241e-01,7.518597288828142433e-02,-1.131134119552779899e-06,1.000000000000000048e-04,6.635560184257929189e-06,7.639280884476054932e-07
1.973809610428080008e+00,1.999999974165436456e-01,7.518597407530400178e-02,-1.114772066022589944e-06,1.000000000000000048e-04,5.952321614186677178e-06,9.437274085848451895e-07
1.993160685040120228e+00,1.999999998891902053e-01,7.518597500484570928e-02,-1.087746329938369999e-06,1.000000000000000048e-04,5.126520001625420316e-06,1.120034808619019435e-06
2.012511759652160226e+00,2.000000006212405423e-01,7.518597528004530850e-02,-1.057574968602889976e-06,1.000000000000000048e-04,4.161497700096215752e-06,1.291709292888833060e-06
2.031862834264200224e+00,1.999999995861784785e-01,7.518597489093455100e-02,-1.014370907610730030e-06,1.000000000000000048e-04,3.061266581240891962e-06,1.457686979507664669e-06
2.051213908876240222e+00,1.999999980035664648e-01,7.518597429598342097e-02,-9.657529807080749017e-07,1.000000000000000048e-04,1.831242972178942446e-06,1.616052215409429320e-06
2.070564983488279776e+00,1.999999987072031693e-01,7.518597456050146732e-02,-9.126209877622409878e-07,1.000000000000000048e-04,4.776644246065477049e-07,1.766447421057116392e-06
2.089916058100320218e+00,1.999999998507924204e-01,7.518597499041083931e-02,-8.481270293675860222e-07,1.000000000000000048e-04,-9.926132372555564927e-07,1.907492051273387102e-06
2.109267132712360215e+00,2.000000019643783933e-01,7.518597578497095146e-02,-7.698022151693159693e-07,1.000000000000000048e-04,-2.571313288844068520e-06,2.037128518708871129e-06
2.128618207324400213e+00,2.000000041615920821e-01,7.518597661096922125e-02,-6.801682386240000097e-07,1.000000000000000048e-04,-4.248432886755711704e-06,2.153235322884497639e-06
2.147969281936440211e+00,2.000000085363613234e-01,7.518597825557567227e-02,-5.803636276891540179e-07,1.000000000000000048e-04,-6.012497784551769161e-06,2.254212690827646935e-06
2.167320356548479765e+00,2.000000135400951395e-01,7.518598013662870783e-02,-4.665981132644750196e-07,1.000000000000000048e-04,-7.850699223116159030e-06,2.338195225654259104e-06
2.186671431160520207e+00,2.000000156885686775e-01,7.518598094430409273e-02,-3.431020175501699812e-07,1.000000000000000048e-04,-9.748508941015032357e-06,2.402957967352443424e-06
2.206022505772560205e+00,2.000000173672492332e-01,7.518598157537026427e-02,-2.306538020463180032e-07,1.000000000000000048e-04,-1.169037604162985850e-05,2.448657842396757556e-06
2.225373580384600203e+00,2.000000185316092305e-01,7.518598201308797357e-02,-1.225293827815719987e-07,1.000000000000000048e-04,-1.366180539671741562e-05,2.476981325170191449e-06
2.244724654996640201e+00,2.000000158553376373e-01,7.518598100699752651e-02,3.751018037394530060e-09,1.000000000000000048e-04,-1.564871628545073533e-05,2.486855947781250076e-06
2.264075729608679755e+00,2.000000114246521243e-01,7.518597934137047356e-02,1.384362574068299929e-07,1.000000000000000048e-04,-1.763505379090798991e-05,2.475311151899510180e-06
2.283426804220720197e+00,2.000000042094311203e-01,7.518597662895333544e-02,2.467165371298549811e-07,1.000000000000000048e-04,-1.960396177637768446e-05,2.444014666553779411e-06
2.302777878832760194e+00,1.999999946589676170e-01,7.518597303864878179e-02,3.314888213068550200e-07,1.000000000000000048e-04,-2.154154535534977274e-05,2.397649879717212354e-06
2.322128953444800192e+00,1.999999853403760242e-01,7.518596953551180684e-02,4.174182017101760081e-07,1.000000000000000048e-04,-2.343665133701953383e-05,2.337762822661181964e-06
2.341480028056840190e+00,1.999999744646210609e-01,7.518596544699060469e-02,4.912079528279640104e-07,1.000000000000000048e-04,-2.527849117919683073e-05,2.264834523209543121e-06
2.360831102668879744e+00,1.999999658423203541e-01,7.518596220561017673e-02,5.508458037354469524e-07,1.000000000000000048e-04,-2.705760219409960435e-05,2.181325991662567516e-06
2.380182177280920186e+00,1.999999585698765403e-01,7.518595947168128790e-02,6.017858370897619646e-07,1.000000000000000048e-04,-2.876627031424852950e-05,2.088949671250092300e-06
2.399533251892960184e+00,1.999999557536744632e-01,7.518595841298678084e-02,6.353760990054520331e-07,1.000000000000000048e-04,-3.039810989995413685e-05,1.989741067903024983e-06
2.418884326505000182e+00,1.999999551669532638e-01,7.518595819242075706e-02,6.604806012781040034e-07,1.000000000000000048e-04,-3.194869970660922166e-05,1.886048793250647736e-06
2.438235401117040180e+00,1.999999565776937327e-01,7.518595872276025160e-02,6.769411973275570373e-07,1.000000000000000048e-04,-3.341483765715521660e-05,1.778843379315184071e-06
2.457586475729079734e+00,1.999999597991778122e-01,7.518595993381235743e-02,6.749414939980009498e-07,1.000000000000000048e-04,-3.479454251262539870e-05,1.670482779594926120e-06
2.476937550341120176e+00,1.999999643010209605e-01,7.518596162618969292e-02,6.648685593308850145e-07,1.000000000000000048e-04,-3.608792531518667773e-05,1.563252186192000255e-06
2.496288624953160173e+00,1.999999666707916735e-01,7.518596251705729483e-02,6.604591889513850161e-07,1.000000000000000048e-04,-3.729612704369104101e-05,1.457364609050181261e-06
2.515639699565200171e+00,1.999999709909131840e-01,7.518596414112004023e-02,6.584806395618209590e-07,1.000000000000000048e-04,-3.841978167033203095e-05,1.351827335810442047e-06
2.534990774177240169e+00,1.999999737619528872e-01,7.518596518283664210e-02,6.503701606647220402e-07,1.000000000000000048e-04,-3.945919169848994342e-05,1.246905248810512546e-06
2.554341848789280167e+00,1.999999750800897647e-01,7.518596567836367817e-02,6.267869232297140365e-07,1.000000000000000048e-04,-4.041556631243882274e-05,1.144690606420691026e-06
2.573692923401320165e+00,1.999999778653728522e-01,7.518596672543480242e-02,6.056042825547429917e-07,1.000000000000000048e-04,-4.129163986512579754e-05,1.046055523831177070e-06
2.593043998013360163e+00,1.999999803802363918e-01,7.518596767084713417e-02,5.786777479614710399e-07,1.000000000000000048e-04,-4.209028951024728986e-05,9.513058105759910938e-07
2.612395072625400161e+00,1.999999823565686841e-01,7.518596841380949247e-02,5.505299551278929646e-07,1.000000000000000048e-04,-4.281488821212321602e-05,8.609636098355373507e-07
2.631746147237440159e+00,1.999999842193230792e-01,7.518596911407451899e-02,5.283673044464620403e-07,1.000000000000000048e-04,-4.346894134285199325e-05,7.747695833218954607e-07
2.651097221849480157e+00,1.999999852542375389e-01,7.518596950312977922e-02,5.080966561059930407e-07,1.000000000000000048e-04,-4.405534122444272832e-05,6.917785679840843152e-07
