time_fs,alpha,Q_ELF,Jz,Ac_ext_z,Ac_xc_z,Exc_z
2.902661191806000129e+00,2.000000000000000111e-01,nan,2.707521741958409895e-08,1.000000000000000048e-04,-4.752123889316132370e-05,1.445186674875099269e-07
2.922012266418040127e+00,2.000000000000000111e-01,nan,-2.092509576686699968e-09,1.000000000000000048e-04,-4.763565725814957168e-05,1.423212316312198961e-07
2.941363341030080125e+00,2.000000000000000111e-01,nan,-3.633789496938050059e-08,1.000000000000000048e-04,-4.775039277463273920e-05,1.454503798152931608e-07
2.960714415642120123e+00,2.000000000000000111e-01,nan,-6.756322799860450076e-08,1.000000000000000048e-04,-4.786974456926000555e-05,1.537774281620162058e-07
2.980065490254160121e+00,2.000000000000000111e-01,nan,-9.490300012603659626e-08,1.000000000000000048e-04,-4.799770318710345004e-05,1.668605626880888298e-07
2.999416564866200119e+00,2.000000000000000111e-01,nan,-1.211267956455239886e-07,1.000000000000000048e-04,-4.813779694101472307e-05,1.840817536878566605e-07
3.018767639478240117e+00,2.000000000000000111e-01,nan,-1.519160161562999991e-07,1.000000000000000048e-04,-4.829347346104924941e-05,2.059599042990344422e-07
3.038118714090280115e+00,2.000000000000000111e-01,nan,-1.792352943855169983e-07,1.000000000000000048e-04,-4.846852499712525853e-05,2.324045954238353109e-07
3.057469788702320113e+00,2.000000000000000111e-01,nan,-2.092879953945640101e-07,1.000000000000000048e-04,-4.866657269840775140e-05,2.635447553294339101e-07
3.076820863314360111e+00,2.000000000000000111e-01,nan,-2.325650117737620084e-07,1.000000000000000048e-04,-4.889128824941710256e-05,2.988588630815415016e-07
3.096171937926400108e+00,2.000000000000000111e-01,nan,-2.686836670681350213e-07,1.000000000000000048e-04,-4.914594574531688358e-05,3.387749021092145783e-07
