energy_eV,Re_epsilon,Im_epsilon
2.370000000000000107e+00,5.099010347841712587e+01,-1.676932621105474652e+02
2.379999999999999893e+00,5.805399520484864695e+01,-1.906440916735408564e+02
2.390000000000000124e+00,7.433276780423177854e+01,-2.132870359600573522e+02
2.399999999999999911e+00,9.935172548135726345e+01,-2.329985223272272492e+02
2.410000000000000142e+00,1.319742834995113014e+02,-2.474360594166550698e+02
2.419999999999999929e+00,1.705158154653196334e+02,-2.546924185961435114e+02
2.430000000000000160e+00,2.128907047372132695e+02,-2.534109798529769080e+02
2.439999999999999947e+00,2.567805615687233285e+02,-2.428558080108800254e+02
2.450000000000000178e+00,2.998105429196855312e+02,-2.229335332966161900e+02
2.459999999999999964e+00,3.397206644357699474e+02,-1.941677021966484915e+02
2.470000000000000195e+00,3.745198957432006068e+02,-1.576296778629232733e+02
2.479999999999999982e+00,4.026125846694588972e+02,-1.148331623542173077e+02
2.490000000000000213e+00,4.228892077852946159e+02,-6.760178177735724603e+01
2.500000000000000000e+00,4.347763920112192295e+02,-1.792076758281021753e+01
2.510000000000000231e+00,4.382443629708985782e+02,3.221550810511965324e+01
2.520000000000000018e+00,4.337732059719976974e+02,8.094855281474342235e+01
2.530000000000000249e+00,4.222823365653947008e+02,1.266827574904532980e+02
2.540000000000000036e+00,4.050301545271075270e+02,1.681855770075854650e+02
2.550000000000000266e+00,3.834928213271367099e+02,2.046544385928596625e+02
2.560000000000000053e+00,3.592323307153768610e+02,2.357466851745225256e+02
2.569999999999999840e+00,3.337644674091825436e+02,2.615717966656997646e+02
2.580000000000000071e+00,3.084368642391708590e+02,2.826480235380959130e+02
2.589999999999999858e+00,2.843262281992040243e+02,2.998281991153930335e+02
2.600000000000000089e+00,2.621620200456681573e+02,3.142016809205579762e+02
2.609999999999999876e+00,2.422815947873772586e+02,3.269809573867701715e+02
2.620000000000000107e+00,2.246192281879164341e+02,3.393823437279638711e+02
2.629999999999999893e+00,2.087287711991717458e+02,3.525103345380100563e+02
2.640000000000000124e+00,1.938370955790203425e+02,3.672545926926706557e+02
2.649999999999999911e+00,1.789232114768153394e+02,3.842073009839485849e+02
2.660000000000000142e+00,1.628161152944202286e+02,4.036067993887426724e+02
2.669999999999999929e+00,1.443031880495451560e+02,4.253112299139394850e+02
2.680000000000000160e+00,1.222403875186717386e+02,4.488034911413613486e+02
2.689999999999999947e+00,9.565558622640153885e+01,4.732263559585975372e+02
2.700000000000000178e+00,6.383717392897991516e+01,4.974443153747242832e+02
2.709999999999999964e+00,2.640139065275104358e+01,5.201267484680879534e+02
2.720000000000000195e+00,-1.666633423740543662e+01,5.398455235529991114e+02
2.729999999999999982e+00,-6.499864064145066322e+01,5.551792094168214362e+02
2.740000000000000213e+00,-1.178624355858341772e+02,5.648157729111029539e+02
2.750000000000000000e+00,-1.742021447719960463e+02,5.676459663985228872e+02
2.760000000000000231e+00,-2.327061089203614301e+02,5.628405236868778729e+02
2.770000000000000018e+00,-2.918905454525748269e+02,5.499057006882483165e+02
2.780000000000000249e+00,-3.501942964375824658e+02,5.287134957440111975e+02
2.790000000000000036e+00,-4.060769343720434108e+02,4.995049171547528317e+02
2.800000000000000266e+00,-4.581127336979840265e+02,4.628667707527899893e+02
2.810000000000000053e+00,-5.050735279534128495e+02,4.196844557387420309e+02
2.819999999999999840e+00,-5.459945065420940864e+02,3.710750308004165277e+02
2.830000000000000071e+00,-5.802184693527195805e+02,3.183062152354946193e+02
