itt,time_au,time_as,para_z,dia_z,total_z
1117,22.3400000000,540.3787585412,-1.101449000000e-04,6.063313000000e-05,-4.951173000000e-05
1118,22.3600000000,540.8625354065,-1.115014000000e-04,6.063313000000e-05,-5.086825000000e-05
1119,22.3800000000,541.3463122718,-1.128009000000e-04,6.063313000000e-05,-5.216772000000e-05
1120,22.4000000000,541.8300891371,-1.140418000000e-04,6.063313000000e-05,-5.340868000000e-05
1121,22.4200000000,542.3138660024,-1.152229000000e-04,6.063313000000e-05,-5.458975000000e-05
1122,22.4400000000,542.7976428677,-1.163427000000e-04,6.063313000000e-05,-5.570955000000e-05
1123,22.4600000000,543.2814197330,-1.173999000000e-04,6.063313000000e-05,-5.676680000000e-05
1124,22.4800000000,543.7651965983,-1.183934000000e-04,6.063313000000e-05,-5.776025000000e-05
1125,22.5000000000,544.2489734636,-1.193218000000e-04,6.063313000000e-05,-5.868869000000e-05
1126,22.5200000000,544.7327503289,-1.201841000000e-04,6.063313000000e-05,-5.955100000000e-05
1127,22.5400000000,545.2165271942,-1.209792000000e-04,6.063313000000e-05,-6.034608000000e-05
1128,22.5600000000,545.7003040595,-1.217060000000e-04,6.063313000000e-05,-6.107289000000e-05
1129,22.5800000000,546.1840809248,-1.223636000000e-04,6.063313000000e-05,-6.173047000000e-05
1130,22.6000000000,546.6678577901,-1.229510000000e-04,6.063313000000e-05,-6.231787000000e-05
1131,22.6200000000,547.1516346554,-1.234674000000e-04,6.063313000000e-05,-6.283425000000e-05
1132,22.6400000000,547.6354115207,-1.239119000000e-04,6.063313000000e-05,-6.327877000000e-05
1133,22.6600000000,548.1191883860,-1.242838000000e-04,6.063313000000e-05,-6.365068000000e-05
1134,22.6800000000,548.6029652513,-1.245824000000e-04,6.063313000000e-05,-6.394929000000e-05
1135,22.7000000000,549.0867421166,-1.248071000000e-04,6.063313000000e-05,-6.417393000000e-05
1136,22.7200000000,549.5705189819,-1.249572000000e-04,6.063313000000e-05,-6.432403000000e-05
1137,22.7400000000,550.0542958472,-1.250322000000e-04,6.063313000000e-05,-6.439903000000e-05
1138,22.7600000000,550.5380727125,-1.250316000000e-04,6.063313000000e-05,-6.439846000000e-05
1139,22.7800000000,551.0218495778,-1.249550000000e-04,6.063313000000e-05,-6.432189000000e-05
1140,22.8000000000,551.5056264431,-1.248021000000e-04,6.063313000000e-05,-6.416894000000e-05
1141,22.8200000000,551.9894033084,-1.245724000000e-04,6.063313000000e-05,-6.393929000000e-05
1142,22.8400000000,552.4731801737,-1.242658000000e-04,6.063313000000e-05,-6.363267000000e-05
1143,22.8600000000,552.9569570390,-1.238820000000e-04,6.063313000000e-05,-6.324886000000e-05
1144,22.8800000000,553.4407339043,-1.234208000000e-04,6.063313000000e-05,-6.278770000000e-05
1145,22.9000000000,553.9245107696,-1.228822000000e-04,6.063313000000e-05,-6.224908000000e-05
1146,22.9200000000,554.4082876349,-1.222660000000e-04,6.063313000000e-05,-6.163292000000e-05
1147,22.9400000000,554.8920645002,-1.215723000000e-04,6.063313000000e-05,-6.093921000000e-05
1148,22.9600000000,555.3758413655,-1.208011000000e-04,6.063313000000e-05,-6.016799000000e-05
1149,22.9800000000,555.8596182308,-1.199525000000e-04,6.063313000000e-05,-5.931934000000e-05
1150,23.0000000000,556.3433950961,-1.190265000000e-04,6.063313000000e-05,-5.839339000000e-05
1151,23.0200000000,556.8271719615,-1.180234000000e-04,6.063313000000e-05,-5.739031000000e-05
1152,23.0400000000,557.3109488268,-1.169435000000e-04,6.063313000000e-05,-5.631032000000e-05
1153,23.0600000000,557.7947256921,-1.157868000000e-04,6.063313000000e-05,-5.515369000000e-05
1154,23.0800000000,558.2785025574,-1.145539000000e-04,6.063313000000e-05,-5.392073000000e-05
1155,23.1000000000,558.7622794227,-1.132449000000e-04,6.063313000000e-05,-5.261178000000e-05
1156,23.1200000000,559.2460562880,-1.118604000000e-04,6.063313000000e-05,-5.122724000000e-05
1157,23.1400000000,559.7298331533,-1.104007000000e-04,6.063313000000e-05,-4.976754000000e-05
1158,23.1600000000,560.2136100186,-1.088663000000e-04,6.063313000000e-05,-4.823316000000e-05
1159,23.1800000000,560.6973868839,-1.072577000000e-04,6.063313000000e-05,-4.662461000000e-05
1160,23.2000000000,561.1811637492,-1.055756000000e-04,6.063313000000e-05,-4.494243000000e-05
1161,23.2200000000,561.6649406145,-1.038203000000e-04,6.063313000000e-05,-4.318721000000e-05
1162,23.2400000000,562.1487174798,-1.019927000000e-04,6.063313000000e-05,-4.135958000000e-05
1163,23.2600000000,562.6324943451,-1.000933000000e-04,6.063313000000e-05,-3.946020000000e-05
1164,23.2800000000,563.1162712104,-9.812287000000e-05,6.063313000000e-05,-3.748974000000e-05
1165,23.3000000000,563.6000480757,-9.608207000000e-05,6.063313000000e-05,-3.544894000000e-05
1166,23.3200000000,564.0838249410,-9.397169000000e-05,6.063313000000e-05,-3.333856000000e-05
1167,23.3400000000,564.5676018063,-9.179251000000e-05,6.063313000000e-05,-3.115938000000e-05
1168,23.3600000000,565.0513786716,-8.954535000000e-05,6.063313000000e-05,-2.891222000000e-05
1169,23.3800000000,565.5351555369,-8.723106000000e-05,6.063313000000e-05,-2.659793000000e-05
1170,23.4000000000,566.0189324022,-8.485052000000e-05,6.063313000000e-05,-2.421739000000e-05
1171,23.4200000000,566.5027092675,-8.240463000000e-05,6.063313000000e-05,-2.177150000000e-05
1172,23.4400000000,566.9864861328,-7.989432000000e-05,6.063313000000e-05,-1.926119000000e-05
1173,23.4600000000,567.4702629981,-7.732056000000e-05,6.063313000000e-05,-1.668743000000e-05
1174,23.4800000000,567.9540398634,-7.468433000000e-05,6.063313000000e-05,-1.405119000000e-05
1175,23.5000000000,568.4378167287,-7.198663000000e-05,6.063313000000e-05,-1.135349000000e-05
1176,23.5200000000,568.9215935940,-6.922850000000e-05,6.063313000000e-05,-8.595366000000e-06
1177,23.5400000000,569.4053704593,-6.641100000000e-05,6.063313000000e-05,-5.777865000000e-06
1178,23.5600000000,569.8891473246,-6.353520000000e-05,6.063313000000e-05,-2.902071000000e-06
1179,23.5800000000,570.3729241899,-6.060222000000e-05,6.063313000000e-05,3.091300000000e-08
1180,23.6000000000,570.8567010552,-5.761317000000e-05,6.063313000000e-05,3.019964000000e-06
1181,23.6200000000,571.3404779205,-5.456920000000e-05,6.063313000000e-05,6.063936000000e-06
1182,23.6400000000,571.8242547858,-5.147147000000e-05,6.063313000000e-05,9.161666000000e-06
1183,23.6600000000,572.3080316511,-4.832117000000e-05,6.063313000000e-05,1.231197000000e-05
1184,23.6800000000,572.7918085164,-4.511950000000e-05,6.063313000000e-05,1.551364000000e-05
1185,23.7000000000,573.2755853817,-4.186768000000e-05,6.063313000000e-05,1.876545000000e-05
1186,23.7200000000,573.7593622470,-3.856696000000e-05,6.063313000000e-05,2.206617000000e-05
1187,23.7400000000,574.2431391123,-3.521860000000e-05,6.063313000000e-05,2.541454000000e-05
1188,23.7600000000,574.7269159776,-3.182386000000e-05,6.063313000000e-05,2.880927000000e-05
1189,23.7800000000,575.2106928429,-2.838405000000e-05,6.063313000000e-05,3.224909000000e-05
1190,23.8000000000,575.6944697082,-2.490046000000e-05,6.063313000000e-05,3.573267000000e-05
1191,23.8200000000,576.1782465735,-2.137443000000e-05,6.063313000000e-05,3.925870000000e-05
1192,23.8400000000,576.6620234388,-1.780729000000e-05,6.063313000000e-05,4.282584000000e-05
1193,23.8600000000,577.1458003041,-1.420040000000e-05,6.063313000000e-05,4.643273000000e-05
1194,23.8800000000,577.6295771694,-1.055512000000e-05,6.063313000000e-05,5.007801000000e-05
1195,23.9000000000,578.1133540347,-6.872838000000e-06,6.063313000000e-05,5.376029000000e-05
1196,23.9200000000,578.5971309000,-3.154945000000e-06,6.063313000000e-05,5.747819000000e-05
1197,23.9400000000,579.0809077653,5.971506000000e-07,6.063313000000e-05,6.123028000000e-05
1198,23.9600000000,579.5646846306,4.382029000000e-06,6.063313000000e-05,6.501516000000e-05
1199,23.9800000000,580.0484614959,8.198258000000e-06,6.063313000000e-05,6.883139000000e-05
1200,24.0000000000,580.5322383612,1.204440000000e-05,6.063313000000e-05,7.267753000000e-05
1201,24.0200000000,581.0160152265,1.591899000000e-05,6.063313000000e-05,7.655212000000e-05
1202,24.0400000000,581.4997920918,1.982057000000e-05,6.063313000000e-05,8.045370000000e-05
1203,24.0600000000,581.9835689571,2.374766000000e-05,6.063313000000e-05,8.438080000000e-05
1204,24.0800000000,582.4673458224,2.769879000000e-05,6.063313000000e-05,8.833192000000e-05
1205,24.1000000000,582.9511226877,3.167246000000e-05,6.063313000000e-05,9.230559000000e-05
1206,24.1200000000,583.4348995530,3.566716000000e-05,6.063313000000e-05,9.630030000000e-05
1207,24.1400000000,583.9186764183,3.968140000000e-05,6.063313000000e-05,1.003145000000e-04
1208,24.1600000000,584.4024532836,4.371365000000e-05,6.063313000000e-05,1.043468000000e-04
1209,24.1800000000,584.8862301489,4.776239000000e-05,6.063313000000e-05,1.083955000000e-04
1210,24.2000000000,585.3700070142,5.182609000000e-05,6.063313000000e-05,1.124592000000e-04
1211,24.2200000000,585.8537838795,5.590322000000e-05,6.063313000000e-05,1.165363000000e-04
1212,24.2400000000,586.3375607448,5.999223000000e-05,6.063313000000e-05,1.206254000000e-04
1213,24.2600000000,586.8213376101,6.409159000000e-05,6.063313000000e-05,1.247247000000e-04
1214,24.2800000000,587.3051144754,6.819975000000e-05,6.063313000000e-05,1.288329000000e-04
1215,24.3000000000,587.7888913407,7.231514000000e-05,6.063313000000e-05,1.329483000000e-04
1216,24.3200000000,588.2726682060,7.643623000000e-05,6.063313000000e-05,1.370694000000e-04
1217,24.3400000000,588.7564450713,8.056146000000e-05,6.063313000000e-05,1.411946000000e-04
1218,24.3600000000,589.2402219366,8.468926000000e-05,6.063313000000e-05,1.453224000000e-04
1219,24.3800000000,589.7239988019,8.881809000000e-05,6.063313000000e-05,1.494512000000e-04
1220,24.4000000000,590.2077756672,9.294637000000e-05,6.063313000000e-05,1.535795000000e-04
1221,24.4200000000,590.6915525325,9.707257000000e-05,6.063313000000e-05,1.577057000000e-04
1222,24.4400000000,591.1753293978,1.011951000000e-04,6.063313000000e-05,1.618282000000e-04
1223,24.4600000000,591.6591062631,1.053125000000e-04,6.063313000000e-05,1.659456000000e-04
1224,24.4800000000,592.1428831284,1.094231000000e-04,6.063313000000e-05,1.700562000000e-04
1225,24.5000000000,592.6266599937,1.135253000000e-04,6.063313000000e-05,1.741585000000e-04
1226,24.5200000000,593.1104368590,1.176178000000e-04,6.063313000000e-05,1.782509000000e-04
1227,24.5400000000,593.5942137243,1.216989000000e-04,6.063313000000e-05,1.823320000000e-04
1228,24.5600000000,594.0779905896,1.257670000000e-04,6.063313000000e-05,1.864002000000e-04
1229,24.5800000000,594.5617674549,1.298208000000e-04,6.063313000000e-05,1.904539000000e-04
1230,24.6000000000,595.0455443202,1.338585000000e-04,6.063313000000e-05,1.944917000000e-04
1231,24.6200000000,595.5293211855,1.378788000000e-04,6.063313000000e-05,1.985120000000e-04
1232,24.6400000000,596.0130980508,1.418802000000e-04,6.063313000000e-05,2.025133000000e-04
1233,24.6600000000,596.4968749161,1.458610000000e-04,6.063313000000e-05,2.064942000000e-04
1234,24.6800000000,596.9806517814,1.498200000000e-04,6.063313000000e-05,2.104531000000e-04
1235,24.7000000000,597.4644286467,1.537555000000e-04,6.063313000000e-05,2.143886000000e-04
1236,24.7200000000,597.9482055120,1.576661000000e-04,6.063313000000e-05,2.182992000000e-04
1237,24.7400000000,598.4319823773,1.615504000000e-04,6.063313000000e-05,2.221835000000e-04
1238,24.7600000000,598.9157592426,1.654069000000e-04,6.063313000000e-05,2.260401000000e-04
1239,24.7800000000,599.3995361079,1.692343000000e-04,6.063313000000e-05,2.298674000000e-04
1240,24.8000000000,599.8833129732,1.730310000000e-04,6.063313000000e-05,2.336641000000e-04
1241,24.8200000000,600.3670898385,1.767957000000e-04,6.063313000000e-05,2.374289000000e-04
1242,24.8400000000,600.8508667038,1.805271000000e-04,6.063313000000e-05,2.411602000000e-04
1243,24.8600000000,601.3346435691,1.842237000000e-04,6.063313000000e-05,2.448568000000e-04
1244,24.8800000000,601.8184204344,1.878842000000e-04,6.063313000000e-05,2.485174000000e-04
1245,24.9000000000,602.3021972997,1.915073000000e-04,6.063313000000e-05,2.521404000000e-04
1246,24.9200000000,602.7859741650,1.950916000000e-04,6.063313000000e-05,2.557248000000e-04
1247,24.9400000000,603.2697510303,1.986359000000e-04,6.063313000000e-05,2.592691000000e-04
1248,24.9600000000,603.7535278956,2.021389000000e-04,6.063313000000e-05,2.627721000000e-04
1249,24.9800000000,604.2373047609,2.055993000000e-04,6.063313000000e-05,2.662325000000e-04
1250,25.0000000000,604.7210816262,2.090159000000e-04,6.063313000000e-05,2.696490000000e-04
1251,25.0200000000,605.2048584916,2.123874000000e-04,6.063313000000e-05,2.730206000000e-04
1252,25.0400000000,605.6886353569,2.157127000000e-04,6.063313000000e-05,2.763458000000e-04
1253,25.0600000000,606.1724122222,2.189905000000e-04,6.063313000000e-05,2.796237000000e-04
1254,25.0800000000,606.6561890875,2.222198000000e-04,6.063313000000e-05,2.828529000000e-04
1255,25.1000000000,607.1399659528,2.253993000000e-04,6.063313000000e-05,2.860324000000e-04
1256,25.1200000000,607.6237428181,2.285280000000e-04,6.063313000000e-05,2.891611000000e-04
1257,25.1400000000,608.1075196834,2.316047000000e-04,6.063313000000e-05,2.922378000000e-04
1258,25.1600000000,608.5912965487,2.346284000000e-04,6.063313000000e-05,2.952615000000e-04
1259,25.1800000000,609.0750734140,2.375980000000e-04,6.063313000000e-05,2.982311000000e-04
1260,25.2000000000,609.5588502793,2.405125000000e-04,6.063313000000e-05,3.011456000000e-04
1261,25.2200000000,610.0426271446,2.433708000000e-04,6.063313000000e-05,3.040040000000e-04
1262,25.2400000000,610.5264040099,2.461721000000e-04,6.063313000000e-05,3.068052000000e-04
1263,25.2600000000,611.0101808752,2.489153000000e-04,6.063313000000e-05,3.095484000000e-04
1264,25.2800000000,611.4939577405,2.515995000000e-04,6.063313000000e-05,3.122326000000e-04
1265,25.3000000000,611.9777346058,2.542237000000e-04,6.063313000000e-05,3.148568000000e-04
1266,25.3200000000,612.4615114711,2.567871000000e-04,6.063313000000e-05,3.174202000000e-04
1267,25.3400000000,612.9452883364,2.592888000000e-04,6.063313000000e-05,3.199220000000e-04
1268,25.3600000000,613.4290652017,2.617280000000e-04,6.063313000000e-05,3.223611000000e-04
1269,25.3800000000,613.9128420670,2.641038000000e-04,6.063313000000e-05,3.247370000000e-04
1270,25.4000000000,614.3966189323,2.664155000000e-04,6.063313000000e-05,3.270486000000e-04
1271,25.4200000000,614.8803957976,2.686622000000e-04,6.063313000000e-05,3.292953000000e-04
1272,25.4400000000,615.3641726629,2.708432000000e-04,6.063313000000e-05,3.314763000000e-04
1273,25.4600000000,615.8479495282,2.729577000000e-04,6.063313000000e-05,3.335909000000e-04
1274,25.4800000000,616.3317263935,2.750052000000e-04,6.063313000000e-05,3.356383000000e-04
1275,25.5000000000,616.8155032588,2.769848000000e-04,6.063313000000e-05,3.376179000000e-04
1276,25.5200000000,617.2992801241,2.788959000000e-04,6.063313000000e-05,3.395290000000e-04
1277,25.5400000000,617.7830569894,2.807379000000e-04,6.063313000000e-05,3.413710000000e-04
1278,25.5600000000,618.2668338547,2.825102000000e-04,6.063313000000e-05,3.431433000000e-04
1279,25.5800000000,618.7506107200,2.842121000000e-04,6.063313000000e-05,3.448452000000e-04
1280,25.6000000000,619.2343875853,2.858432000000e-04,6.063313000000e-05,3.464763000000e-04
1281,25.6200000000,619.7181644506,2.874028000000e-04,6.063313000000e-05,3.480359000000e-04
1282,25.6400000000,620.2019413159,2.888904000000e-04,6.063313000000e-05,3.495235000000e-04
1283,25.6600000000,620.6857181812,2.903056000000e-04,6.063313000000e-05,3.509387000000e-04
1284,25.6800000000,621.1694950465,2.916478000000e-04,6.063313000000e-05,3.522810000000e-04
1285,25.7000000000,621.6532719118,2.929167000000e-04,6.063313000000e-05,3.535498000000e-04
1286,25.7200000000,622.1370487771,2.941117000000e-04,6.063313000000e-05,3.547449000000e-04
1287,25.7400000000,622.6208256424,2.952325000000e-04,6.063313000000e-05,3.558657000000e-04
1288,25.7600000000,623.1046025077,2.962787000000e-04,6.063313000000e-05,3.569119000000e-04
1289,25.7800000000,623.5883793730,2.972499000000e-04,6.063313000000e-05,3.578830000000e-04
1290,25.8000000000,624.0721562383,2.981458000000e-04,6.063313000000e-05,3.587789000000e-04
1291,25.8200000000,624.5559331036,2.989660000000e-04,6.063313000000e-05,3.595991000000e-04
1292,25.8400000000,625.0397099689,2.997103000000e-04,6.063313000000e-05,3.603434000000e-04
1293,25.8600000000,625.5234868342,3.003783000000e-04,6.063313000000e-05,3.610114000000e-04
1294,25.8800000000,626.0072636995,3.009699000000e-04,6.063313000000e-05,3.616030000000e-04
1295,25.9000000000,626.4910405648,3.014847000000e-04,6.063313000000e-05,3.621178000000e-04
1296,25.9200000000,626.9748174301,3.019226000000e-04,6.063313000000e-05,3.625557000000e-04
1297,25.9400000000,627.4585942954,3.022834000000e-04,6.063313000000e-05,3.629165000000e-04
1298,25.9600000000,627.9423711607,3.025669000000e-04,6.063313000000e-05,3.632000000000e-04
1299,25.9800000000,628.4261480260,3.027729000000e-04,6.063313000000e-05,3.634060000000e-04
1300,26.0000000000,628.9099248913,3.029014000000e-04,6.063313000000e-05,3.635345000000e-04
1301,26.0200000000,629.3937017566,3.029522000000e-04,6.063313000000e-05,3.635853000000e-04
1302,26.0400000000,629.8774786219,3.029252000000e-04,6.063313000000e-05,3.635584000000e-04
1303,26.0600000000,630.3612554872,3.028204000000e-04,6.063313000000e-05,3.634536000000e-04
1304,26.0800000000,630.8450323525,3.026378000000e-04,6.063313000000e-05,3.632709000000e-04
1305,26.1000000000,631.3288092178,3.023772000000e-04,6.063313000000e-05,3.630104000000e-04
1306,26.1200000000,631.8125860831,3.020388000000e-04,6.063313000000e-05,3.626719000000e-04
1307,26.1400000000,632.2963629484,3.016225000000e-04,6.063313000000e-05,3.622556000000e-04
1308,26.1600000000,632.7801398137,3.011283000000e-04,6.063313000000e-05,3.617614000000e-04
1309,26.1800000000,633.2639166790,3.005564000000e-04,6.063313000000e-05,3.611895000000e-04
1310,26.2000000000,633.7476935443,2.999068000000e-04,6.063313000000e-05,3.605399000000e-04
1311,26.2200000000,634.2314704096,2.991796000000e-04,6.063313000000e-05,3.598127000000e-04
1312,26.2400000000,634.7152472749,2.983749000000e-04,6.063313000000e-05,3.590081000000e-04
1313,26.2600000000,635.1990241402,2.974930000000e-04,6.063313000000e-05,3.581261000000e-04
1314,26.2800000000,635.6828010055,2.965339000000e-04,6.063313000000e-05,3.571670000000e-04
1315,26.3000000000,636.1665778708,2.954978000000e-04,6.063313000000e-05,3.561309000000e-04
