# eV,ground_re,ground_im,pumped_re,pumped_im
2.260000000000000231e+00,1.505025671520667707e+01,1.170665827322801278e-01,-1.018498257954714248e+01,1.396938504532247549e+01
2.270000000000000018e+00,1.509320210398886530e+01,1.217252215386031150e-01,-1.115170532702352446e+01,1.440905859414194978e+01
2.280000000000000249e+00,1.513602336492397704e+01,1.253489000377072116e-01,-1.218046601332940426e+01,1.472568574241244654e+01
2.290000000000000036e+00,1.517896841642392758e+01,1.277689007529451970e-01,-1.326098856784922653e+01,1.491021664300607341e+01
2.300000000000000266e+00,1.522232041121279522e+01,1.288699007736950897e-01,-1.438106067821218836e+01,1.495403096754639272e+01
2.310000000000000053e+00,1.526638579359235237e+01,1.285971231947866944e-01,-1.552648926862265100e+01,1.484939912602322565e+01
2.319999999999999840e+00,1.531148090761902125e+01,1.269608295197180714e-01,-1.668116124733695571e+01,1.458995458372502085e+01
2.330000000000000071e+00,1.535791774412838606e+01,1.240378625824601205e-01,-1.782720965663338220e+01,1.417115481097185103e+01
2.339999999999999858e+00,1.540598947198285451e+01,1.199700787494130949e-01,-1.894528084484612762e+01,1.359070900641037838e+01
2.350000000000000089e+00,1.545595642812818227e+01,1.149596485569149285e-01,-2.001489402239363358e+01,1.284895220196742827e+01
2.359999999999999876e+00,1.550803323988556315e+01,1.092613503870191460e-01,-2.101488071966432258e+01,1.194914761072373643e+01
2.370000000000000107e+00,1.556237772056431901e+01,1.031721257538128628e-01,-2.192388837209793806e+01,1.089770201418946094e+01
2.379999999999999893e+00,1.561908211653754464e+01,9.701830061521338200e-02,-2.272092963070392813e+01,9.704282475991668377e+00
2.390000000000000124e+00,1.567816719237341516e+01,9.114099837627329115e-02,-2.338595712084243416e+01,8.381826570348708927e+00
2.399999999999999911e+00,1.573957952380661673e+01,8.588037092186708021e-02,-2.390044230443503537e+01,6.946442469533338659e+00
2.410000000000000142e+00,1.580319223086467062e+01,8.155934888571704511e-02,-2.424793686551408101e+01,5.417199482576026348e+00
2.419999999999999929e+00,1.586880923099919372e+01,7.846765722455711911e-02,-2.441459562919111903e+01,3.815813815808917209e+00
2.430000000000000160e+00,1.593617293112766298e+01,7.684685405424401816e-02,-2.438964140221987265e+01,2.166238278804887951e+00
2.439999999999999947e+00,1.600497511516149984e+01,7.687712806117069642e-02,-2.416575422339398926e+01,4.941682430136032922e-01
2.450000000000000178e+00,1.607487062724950277e+01,7.866653258528351345e-02,-2.373937024280385089e+01,-1.173520752050913218e+00
2.459999999999999964e+00,1.614549330792463522e+01,8.224324420534426250e-02,-2.311087869786906168e+01,-2.809385864676444911e+00
2.470000000000000195e+00,1.621647351755091648e+01,8.755131340839891751e-02,-2.228470909176345671e+01,-4.386060606287179198e+00
2.479999999999999982e+00,1.628745648516895983e+01,9.445022920894316498e-02,-2.126930456549706960e+01,-5.876908539183916425e+00
2.490000000000000213e+00,1.635812065627590783e+01,1.027184542077991258e-01,-2.007698144154490905e+01,-7.256665968968660785e+00
2.500000000000000000e+00,1.642819518422181346e+01,1.120609084226224655e-01,-1.872367885696689882e+01,-8.502053044575502483e+00
2.510000000000000231e+00,1.649747571925230716e+01,1.221201969542145271e-01,-1.722860615473132384e+01,-9.592333870441859034e+00
2.520000000000000018e+00,1.656583769762623604e+01,1.324911963245922475e-01,-1.561379913068094183e+01,-1.050980810150584155e+01
2.530000000000000249e+00,1.663324641980833718e+01,1.427384454095065591e-01,-1.390359922206806331e+01,-1.124021895257043901e+01
2.540000000000000036e+00,1.669976332885664050e+01,1.524156373282102850e-01,-1.212407217221424816e+01,-1.177306550932250673e+01
2.550000000000000266e+00,1.676554805348655108e+01,1.610863858802101811e-01,-1.030238453673560706e+01,-1.210181056327811611e+01
2.560000000000000053e+00,1.683085595904646681e+01,1.683453506121224408e-01,-8.466157556172767329e+00,-1.222397878018950301e+01
2.569999999999999840e+00,1.689603114659970373e+01,1.738387535638765413e-01,-6.642818379495276204e+00,-1.214114371766220835e+01
2.580000000000000071e+00,1.696149504723063828e+01,1.772833118433839728e-01,-4.858968380528650322e+00,-1.185880589814675368e+01
2.589999999999999858e+00,1.702773096661121599e+01,1.784826453146818315e-01,-3.139787387991768597e+00,-1.138616768689604619e+01
2.600000000000000089e+00,1.709526513445466023e+01,1.773402978584918133e-01,-1.508491096678187482e+00,-1.073581399793758706e+01
2.609999999999999876e+00,1.716464499547190314e+01,1.738686319149698178e-01,1.414318874812714455e-02,-9.923310744133214456e+00
2.620000000000000107e+00,1.723641563401947607e+01,1.681930154423338097e-01,1.410169917245998494e+00,-8.966735365738280450e+00
2.629999999999999893e+00,1.731109534583278986e+01,1.605509122836918101e-01,2.664778166011337213e+00,-7.886155640556951063e+00
2.640000000000000124e+00,1.738915145037083931e+01,1.512857038450177161e-01,3.766497652781472194e+00,-6.703074244379559232e+00
2.649999999999999911e+00,1.747097747122921874e+01,1.408353031920935861e-01,4.707304873500020470e+00,-5.439857162430925541e+00
2.660000000000000142e+00,1.755687279654462429e+01,1.297158623777420472e-01,5.482629729958832243e+00,-4.119164044126694790e+00
2.669999999999999929e+00,1.764702586511687343e+01,1.185011095746784232e-01,6.091266284633736205e+00,-2.763397960857280289e+00
2.680000000000000160e+00,1.774150180810937627e+01,1.077980737661971000e-01,6.535194334714119258e+00,-1.394190808192228515e+00
2.689999999999999947e+00,1.784023531387665429e+01,9.822015093992224333e-02,6.819321231431723085e+00,-3.193884842001223218e-02
2.700000000000000178e+00,1.794302928009074805e+01,9.035862725467341816e-02,6.951155695510957244e+00,1.304599307165501543e+00
2.709999999999999964e+00,1.804955958028557816e+01,8.475389298269023208e-02,6.940427223168923021e+00,2.598632533814347223e+00
2.720000000000000195e+00,1.815938601035306021e+01,8.186764921750418200e-02,6.798665987090704022e+00,3.835587920537720574e+00
2.729999999999999982e+00,1.827196920496833599e+01,8.205742235997859346e-02,6.538758881344629792e+00,5.003278430275575062e+00
2.740000000000000213e+00,1.838669303597302118e+01,8.555465644772870804e-02,6.174497527749460701e+00,6.091986542228874590e+00
2.750000000000000000e+00,1.850289173652788577e+01,9.244755009167722470e-02,5.720133664414476016e+00,7.094465864661246179e+00
2.760000000000000231e+00,1.861988074853319119e+01,1.026696452662246434e-01,5.189956405968280784e+00,8.005865472786688031e+00
2.770000000000000018e+00,1.873699007809725003e+01,1.159949641288404582e-01,4.597904448955508094e+00,8.823584224984141855e+00
2.780000000000000249e+00,1.885359877541026208e+01,1.320402344982752885e-01,3.957224460970363733e+00,9.547064458914405805e+00
2.790000000000000036e+00,1.896916904044965690e+01,1.502744538752641967e-01,3.280184717841134301e+00,1.017753619956330979e+01
2.800000000000000266e+00,1.908327840176821866e+01,1.700357271089940614e-01,2.577850629409262240e+00,1.071772427335504752e+01
2.810000000000000053e+00,1.919564842712780006e+01,1.905549866350992605e-01,1.859926217760008882e+00,1.117153148438146104e+01
2.819999999999999840e+00,1.930616850425520070e+01,2.109858802707153813e-01,1.134662981774675838e+00,1.154371125789769081e+01
2.830000000000000071e+00,1.941491337700511366e+01,2.304398039324497272e-01,4.088349975016474236e-01,1.183954289923601344e+01
2.839999999999999858e+00,1.952215333331271552e+01,2.480247792982792354e-01,-3.122233403737351143e-01,1.206452187846313429e+01
2.850000000000000089e+00,1.962835621023083732e+01,2.628866425927647299e-01,-1.024522747941304601e+00,1.222407637490401378e+01
2.859999999999999876e+00,1.973418069909176253e+01,2.742508322546345911e-01,-1.725275378640961588e+00,1.232331975872684637e+01
2.870000000000000107e+00,1.984046078899731924e+01,2.814629503015428358e-01,-2.412711321972839329e+00,1.236684681946434772e+01
2.879999999999999893e+00,1.994818156596073422e+01,2.840262324401575111e-01,-3.085865685114115742e+00,1.235857945372675992e+01
2.890000000000000124e+00,2.005844697308517155e+01,2.816341003155554135e-01,-3.744347360625599919e+00,1.230166528307725038e+01
2.899999999999999911e+00,2.017244051815614725e+01,2.741960876108025524e-01,-4.388100819462340318e+00,1.219843037785881990e+01
2.910000000000000142e+00,2.029138027258388988e+01,2.618556285852872700e-01,-5.017172052777494784e+00,1.205038500315827932e+01
2.919999999999999929e+00,2.041646982369551822e+01,2.449984683341325520e-01,-5.631489140152783790e+00,1.185827916488034006e+01
2.930000000000000160e+00,2.054884710586917151e+01,2.242507905527199585e-01,-6.230666883356849262e+00,1.162220279609271856e+01
2.939999999999999947e+00,2.068953323149112933e+01,2.004665498387972200e-01,-6.813843565006664882e+00,1.134172375576438796e+01
2.950000000000000178e+00,2.083938355902709105e+01,1.747039277834050164e-01,-7.379556233861794823e+00,1.101605547107820016e+01
2.959999999999999964e+00,2.099904326425787460e+01,1.481912892670433635e-01,-7.925659055299485445e+00,1.064424508403232039e+01
2.970000000000000195e+00,2.116890961681703587e+01,1.222834797881695162e-01,-8.449287275366579308e+00,1.022537239111954754e+01
2.979999999999999982e+00,2.134910300603691269e+01,9.840975759049346017e-02,-8.946867311282874269e+00,9.758749703526380159e+00
2.990000000000000213e+00,2.153944850999632266e+01,7.801507681595043486e-02,-9.414171481858565116e+00,9.244113000387333301e+00
3.000000000000000000e+00,2.173946946561856208e+01,6.249681135377515434e-02,-9.846414006211952952e+00,8.681795379365746967e+00
3.010000000000000231e+00,2.194839408547018422e+01,5.313931618266505563e-02,-1.023838320048580641e+01,8.072874792810583955e+00
3.020000000000000018e+00,2.216517569178962077e+01,5.104894849363925124e-02,-1.058460335319084145e+01,7.419289346581791733e+00
3.030000000000000249e+00,2.238852661651852216e+01,5.709230208681525393e-02,-1.087951861250280494e+01,6.723914974056472538e+00
3.040000000000000036e+00,2.261696526651041950e+01,7.184043608044936302e-02,-1.111769041257262103e+01,5.990602013088406785e+00
3.050000000000000266e+00,2.284887529629436287e+01,9.552179724593523602e-02,-1.129399952579274036e+01,5.224169036332410698e+00
3.060000000000000053e+00,2.308257528850236540e+01,1.279863428024307082e-01,-1.140384376423765467e+01,4.430354140100328131e+00
3.070000000000000284e+00,2.331639683632326054e+01,1.686830701117353615e-01,-1.144332266140857435e+01,3.615725708662307802e+00
3.080000000000000071e+00,2.354876847450817223e+01,2.166527586178646214e-01,-1.140940112564245190e+01,2.787556367604646645e+00
3.089999999999999858e+00,2.377830253544834704e+01,2.705372390174132780e-01,-1.130004503622001977e+01,1.953665355255322700e+00
3.100000000000000089e+00,2.400388173228430944e+01,3.286059403954463276e-01,-1.111432300738746370e+01,1.122235817356388887e+00
3.109999999999999876e+00,2.422474210642799974e+01,3.887998467385672674e-01,-1.085247001913964127e+01,3.016145195637922050e-01
3.120000000000000107e+00,2.444054893306764242e+01,4.487923414974846481e-01,-1.051591024383116491e+01,-4.998978604157430228e-01
3.129999999999999893e+00,2.465146226166494969e+01,5.060657564457035074e-01,-1.010723811637964964e+01,-1.274257376288987720e+00
3.140000000000000124e+00,2.485818898093844709e+01,5.580017939206911581e-01,-9.630158432390690137e+00,-2.013879936925969449e+00
3.149999999999999911e+00,2.506201863622772663e+01,6.019833848723425973e-01,-9.089387942658660791e+00,-2.711828830932999423e+00
3.160000000000000142e+00,2.526484068337642341e+01,6.355050035310370049e-01,-8.490522476907800709e+00,-3.361979275200261963e+00
3.169999999999999929e+00,2.546914142447861806e+01,6.562880058291309382e-01,-7.839875012717568481e+00,-3.959153607554451337e+00
3.180000000000000160e+00,2.567797951968741543e+01,6.623972132536438684e-01,-7.144291253681576137e+00,-4.499221991332098547e+00
3.189999999999999947e+00,2.589493968454322825e+01,6.523547433957297415e-01,-6.410950150345859910e+00,-4.979164944960916550e+00
3.200000000000000178e+00,2.612406493949477593e+01,6.252470056993619796e-01,-5.647157356299739916e+00,-5.397095592161377020e+00
3.209999999999999964e+00,2.636976855062984271e+01,5.808208435695405569e-01,-4.860139840621559237e+00,-5.752241183023279802e+00
3.220000000000000195e+00,2.663672755987757412e+01,5.195650145809392884e-01,-4.056849770700833524e+00,-6.044885095689133792e+00
3.229999999999999982e+00,2.692976052048385682e+01,4.427735560084037347e-01,-3.243785343694517209e+00,-6.276272125893420650e+00
3.240000000000000213e+00,2.725369270151841761e+01,3.525880746943573230e-01,-2.426835500940032642e+00,-6.448481343510594321e+00
3.250000000000000000e+00,2.761321257746561031e+01,2.520166143920242741e-01,-1.611154440016819400e+00,-6.564272083495804821e+00
3.260000000000000231e+00,2.801272385235921192e+01,1.449274711844684704e-01,-8.010705869543890412e-01,-6.626909692943182328e+00
3.270000000000000018e+00,2.845619756303420189e+01,3.601712495989101842e-02,-3.325833073075656898e-05,-6.639978435955651292e+00
3.280000000000000249e+00,2.894702894814098926e+01,-6.924769484547341203e-02,7.894013115879116027e-01,-6.607189434388537563e+00
3.290000000000000036e+00,2.948790374919801849e+01,-1.647129177303660041e-01,1.565544516848675016e+00,-6.532191678362556431e+00
3.300000000000000266e+00,3.008067842359518806e+01,-2.436432584150929059e-01,2.327512044305736882e+00,-6.418393971675651954e+00
3.310000000000000053e+00,3.072627839967842078e+01,-2.988489799171845651e-01,3.075125738769513450e+00,-6.268805192725990239e+00
3.320000000000000284e+00,3.142461799961925806e+01,-3.228299593821085667e-01,3.808785156535512861e+00,-6.085899472604973326e+00
3.330000000000000071e+00,3.217454501148166912e+01,-3.079330705326679962e-01,4.529314514056485663e+00,-5.871511851475781363e+00
3.339999999999999858e+00,3.297381212813785112e+01,-2.465183716973433081e-01,5.237791723568052227e+00,-5.626768715198019244e+00
3.350000000000000089e+00,3.381907661280399680e+01,-1.311292128183854100e-01,5.935366920653579292e+00,-5.352055887760313269e+00
3.359999999999999876e+00,3.470592862845823134e+01,4.533883430765967698e-02,6.623078303192555971e+00,-5.047025719075263872e+00
3.370000000000000107e+00,3.562894771385061432e+01,2.894753498209120535e-01,7.301673202041740751e+00,-4.710642923686224393e+00
3.379999999999999893e+00,3.658178593676136359e+01,6.072037199594004786e-01,7.971442088823954997e+00,-4.341267357043723685e+00
3.390000000000000124e+00,3.755727534082861041e+01,1.003645716500504381e+00,8.632072705553550662e+00,-3.936770424338991603e+00
3.399999999999999911e+00,3.854755646022930904e+01,1.483006143223026374e+00,9.282530696737204323e+00,-3.494680461099606728e+00
3.410000000000000142e+00,3.954422393938247637e+01,2.048481031643804684e+00,9.920972070381711916e+00,-3.012351257769870116e+00
3.419999999999999929e+00,4.053848469201675897e+01,2.702192074119699861e+00,1.054469155301485905e+01,-2.487146967436260958e+00
3.430000000000000160e+00,4.152132359035507392e+01,3.445149080761520821e+00,1.115010948632938792e+01,-1.916635972287624057e+00
3.439999999999999947e+00,4.248367141026269422e+01,4.277241269305133820e+00,1.173279839618564324e+01,-1.298785915013584757e+00
3.450000000000000178e+00,4.341656968510761772e+01,5.197257179500963886e+00,1.228754880884007150e+01,-6.321520390286354818e-01
3.459999999999999964e+00,4.431132724591173400e+01,6.202931983355845169e+00,1.280847235594030842e+01,8.394877318309107439e-02
3.470000000000000195e+00,4.515966354689004447e+01,7.291019978242325728e+00,1.328913875930153132e+01,8.492853327222849025e-01
3.479999999999999982e+00,4.595383438493114170e+01,8.457389139473793449e+00,1.372274197533099915e+01,1.662587102481452250e+00
3.490000000000000213e+00,4.668673630289588772e+01,9.697133808440938196e+00,1.410228965788971145e+01,2.521451981787071528e+00
3.500000000000000000e+00,4.735198679683065848e+01,1.100470093440801556e+01,1.442080921017559092e+01,3.422290868713379286e+00
3.510000000000000231e+00,4.794397839716700815e+01,1.237402480044888797e+01,1.467156307415287841e+01,4.360311556305748404e+00
3.520000000000000018e+00,4.845790572935333529e+01,1.379866486874208498e+01,1.484826557259746238e+01,5.329543034645626953e+00
3.530000000000000249e+00,4.888976574175787704e+01,1.527194129267643063e+01,1.494529358479923964e+01,6.322899756292889251e+00
3.540000000000000036e+00,4.923633237704012799e+01,1.678706277045125361e+01,1.495788360116400284e+01,7.332283938121416433e+00
3.550000000000000266e+00,4.949510801529706328e+01,1.833724175660083233e+01,1.488230825131078205e+01,8.348722576296486508e+00
3.560000000000000053e+00,4.966425499131986498e+01,1.991579259535077639e+01,1.471602621037297176e+01,9.362534597497978339e+00
3.570000000000000284e+00,4.974251134442315703e+01,2.151620887611761646e+01,1.445780042443738189e+01,1.036352250675909836e+01
3.580000000000000071e+00,4.972909566124133107e+01,2.313221721230087624e+01,1.410778081493134728e+01,1.134118206069841683e+01
3.589999999999999858e+00,4.962360638835111359e+01,2.475780567841534818e+01,1.366754897281914438e+01,1.228492292510430595e+01
3.600000000000000089e+00,4.942592129758818942e+01,2.638722627029488521e+01,1.314012378128048475e+01,1.318429298761860480e+01
3.609999999999999876e+00,4.913610286491307733e+01,2.801497193668398111e+01,1.252992835202626409e+01,1.402919899795117331e+01
3.620000000000000107e+00,4.875431516430924717e+01,2.963572992294003683e+01,1.184272006717001524e+01,1.481011649609423309e+01
3.629999999999999893e+00,4.828075748093818476e+01,3.124431432220031013e+01,1.108548682929404983e+01,1.551828254824108022e+01
3.640000000000000124e+00,4.771561922115226650e+01,3.283558179975405267e+01,1.026631378505955183e+01,1.614586561442222035e+01
3.649999999999999911e+00,4.705905985844491823e+01,3.440433539794216244e+01,9.394225756903770375e+00,1.668610788528950195e+01
3.660000000000000142e+00,4.631121663000715927e+01,3.594522210074794799e+01,8.479011355823615759e+00,1.713343660371519306e+01
3.669999999999999929e+00,4.547224152205642156e+01,3.745263040359465379e+01,7.531035228555757577e+00,1.748354217912856612e+01
3.680000000000000160e+00,4.454236779402596369e+01,3.892059446573843928e+01,6.561045098076387916e+00,1.773342225364459779e+01
3.689999999999999947e+00,4.352200493799404057e+01,4.034271149891456076e+01,5.579980182284791645e+00,1.788139223177598680e+01
3.700000000000000178e+00,4.241185960017345025e+01,4.171207885443077146e+01,4.598787228713227648e+00,1.792706408290041864e+01
3.709999999999999964e+00,4.121307865779199631e+01,4.302125680914807759e+01,3.628249801271104413e+00,1.787129641333758912e+01
3.720000000000000195e+00,3.992740939945491618e+01,4.426226232616979672e+01,2.678835627171314293e+00,1.771611983343696295e+01
3.729999999999999982e+00,3.855737065066006863e+01,4.542659809594184139e+01,1.760565796535431549e+00,1.746464247198613862e+01
3.740000000000000213e+00,3.710642776557537559e+01,4.650531997482194413e+01,8.829084498061449127e-01,1.712094108174434837e+01
3.750000000000000000e+00,3.557916371323766214e+01,4.748914456681206531e+01,5.469834101982340435e-02,1.668994351233416396e+01
3.760000000000000231e+00,3.398143805575372767e+01,4.836859718370531169e+01,-7.159176160438385228e-01,1.617730838757585232e+01
3.770000000000000018e+00,3.232052547426389566e+01,4.913419881943653422e+01,-1.421509969630854187e+00,1.558930761278810273e+01
3.780000000000000249e+00,3.060522566216839024e+01,4.977668914082481422e+01,-2.055373848888634392e+00,1.493271686452067648e+01
3.790000000000000036e+00,2.884593688081313445e+01,5.028728088701673471e+01,-2.611516955149014940e+00,1.421471850287147376e+01
3.800000000000000266e+00,2.705468625593977094e+01,5.065793954264407262e+01,-3.084632667486082447e+00,1.344282042765124707e+01
3.810000000000000053e+00,2.524511096818584832e+01,5.088168076279333008e+01,-3.470063151761086040e+00,1.262479331600198051e+01
3.820000000000000284e+00,2.343238583138631270e+01,5.095287683604077245e+01,-3.763757760162500965e+00,1.176862747984278634e+01
3.830000000000000071e+00,2.163309432195032045e+01,5.086756252457747962e+01,-3.962232136812041894e+00,1.088250932131926518e+01
3.839999999999999858e+00,1.986504187556144174e+01,5.062372996042918771e+01,-4.062533296256114923e+00,9.974816100965659516e+00
3.850000000000000089e+00,1.814701215056823358e+01,5.022160193789724758e+01,-4.062215519531299002e+00,9.054126524996190639e+00
3.859999999999999876e+00,1.649846891128582271e+01,4.966387294854064294e+01,-3.959331232891832641e+00,8.129243561704740273e+00
3.870000000000000107e+00,1.493920814541091602e+01,4.895590766911900715e+01,-3.752440124560681767e+00,7.209224964913642175e+00
3.879999999999999893e+00,1.348896693217628595e+01,4.810588733597746369e+01,-3.440638652762456395e+00,6.303416260915637004e+00
3.890000000000000124e+00,1.216699735610874988e+01,4.712489551032906121e+01,-3.023610850523676064e+00,5.421480482113959276e+00
3.899999999999999911e+00,1.099161535202812345e+01,4.602693613474507828e+01,-2.501699993097284747e+00,4.573418733195913966e+00
3.910000000000000142e+00,9.979735711454495117e+00,4.482887846737668980e+01,-1.875999321159563138e+00,3.769575770379982149e+00
3.919999999999999929e+00,9.146405526701155253e+00,4.355032541193180151e+01,-1.148458668497566393e+00,3.020625165015777380e+00
3.930000000000000160e+00,8.504349052909191187e+00,4.221340388384911080e+01,-3.220025881688843850e-01,2.337529300941625809e+00
3.939999999999999947e+00,8.063537296559964318e+00,4.084247810447260463e+01,5.993455349687759615e-01,1.731470399449427822e+00
3.950000000000000178e+00,7.830795569398760314e+00,3.946378902756363516e+01,1.610339800922219178e+00,1.213749943590008540e+00
3.959999999999999964e+00,7.809461769465207759e+00,3.810502540488413104e+01,2.704395610080466028e+00,7.956552414127497919e-01
3.970000000000000195e+00,7.999107269189589253e+00,3.679483421716105340e+01,3.873488414569610239e+00,4.882933730433877684e-01
3.979999999999999982e+00,8.395331020500492514e+00,3.556228026189243963e+01,5.108074896562994738e+00,3.023943497152431492e-01
3.990000000000000213e+00,8.989635857554732823e+00,3.443626653196047727e+01,6.397043791481268116e+00,2.480869096697801146e-01
4.000000000000000000e+00,9.769394030021123498e+00,3.344492857634644167e+01,7.727702972461345077e+00,3.346519196898835036e-01
4.009999999999999787e+00,1.071790678567138322e+01,3.261501725164949761e+01,9.085808494880263098e+00,5.702597757829870329e-01
4.020000000000000462e+00,1.181456040155453380e+01,3.197128510554953706e+01,1.045564009153299700e+01,9.616994391225738292e-01
4.030000000000000249e+00,1.303507850697493886e+01,3.153589204702118920e+01,1.182012614812274087e+01,1.514107746358006823e+00
4.040000000000000036e+00,1.435186792298599912e+01,3.132784593171739829e+01,1.316101952394504870e+01,2.230708347430295557e+00
4.049999999999999822e+00,1.573445263938939220e+01,3.136249321653436084e+01,1.445912377234849622e+01,3.112570009842526186e+00
4.060000000000000497e+00,1.714998803920735426e+01,3.165107392073155168e+01,1.569456742529588311e+01,4.158394058574266694e+00
4.070000000000000284e+00,1.856384513841608808e+01,3.220035379159715205e+01,1.684712210654067732e+01,5.364340381331063057e+00
4.080000000000000071e+00,1.994025250730423693e+01,3.301234484323500595e+01,1.789655840114075502e+01,6.723900719388904434e+00
4.089999999999999858e+00,2.124298174455431365e+01,3.408412336261893927e+01,1.882303170722718022e+01,8.227826898993379601e+00
4.099999999999999645e+00,2.243606094282364438e+01,3.540775211363335728e+01,1.960748879772566866e+01,9.864120265135854382e+00
4.110000000000000320e+00,2.348449956149525519e+01,3.697031088271037191e+01,2.023208458755494732e+01,1.161808689970195552e+01
4.120000000000000107e+00,2.435500754271908619e+01,3.875403677154754689e+01,2.068059768962448430e+01,1.347246129244171087e+01
4.129999999999999893e+00,2.501669139203188763e+01,4.073657283099474569e+01,2.093883279381445561e+01,1.540759904885422138e+01
4.139999999999999680e+00,2.544171030208559969e+01,4.289132082598212747e+01,2.099499774755495451e+01,1.740173703458174970e+01
4.150000000000000355e+00,2.560587622055890122e+01,4.518789120502104595e+01,2.084004347118076339e+01,1.943131714715839919e+01
4.160000000000000142e+00,2.548918303043876321e+01,4.759264079768860967e+01,2.046795550766635685e+01,2.147136775121104790e+01
4.169999999999999929e+00,2.507625168850646702e+01,5.006928645332881445e+01,1.987598707132629627e+01,2.349593479032643017e+01
4.179999999999999716e+00,2.435668020969255920e+01,5.257958083060128018e+01,1.906482489547683556e+01,2.547855277215464653e+01
4.190000000000000391e+00,2.332528973379263348e+01,5.508403490816649395e+01,1.803868094283367896e+01,2.739274428117161619e+01
4.200000000000000178e+00,2.198226050056790370e+01,5.754267055853713231e+01,1.680530507994456713e+01,2.921253546524984657e+01
4.209999999999999964e+00,2.033315431617628022e+01,5.991578574457051332e+01,1.537591606290791191e+01,3.091297411607148860e+01
4.219999999999999751e+00,1.838882294011340690e+01,6.216471458261441541e+01,1.376505056229851398e+01,3.247063655471242072e+01
4.230000000000000426e+00,1.616520467692937402e+01,6.425256467551153605e+01,1.199033239109519045e+01,3.386410956324462518e+01
4.240000000000000213e+00,1.368301424062648053e+01,6.614491474601918242e+01,1.007216650809060177e+01,3.507443407635001620e+01
4.250000000000000000e+00,1.096733359403447317e+01,6.781045667659175535e+01,8.033364668380771789e+00,3.608549825349155071e+01
4.259999999999999787e+00,8.047113877795929682e+00,6.922156755166714959e+01,5.898711702846604510e+00,3.688436886640425172e+01
4.270000000000000462e+00,4.954600668087765669e+00,7.035479915856922162e+01,3.694483256738669397e+00,3.746155161825149094e+01
4.280000000000000249e+00,1.724696582154960467e+00,7.119127457737340592e+01,1.447927338986681356e+00,3.781117300614737786e+01
4.290000000000000036e+00,-1.605723359915497639e+00,7.171698391448445875e+01,-8.132768248325659144e-01,3.793107858293087986e+01
4.299999999999999822e+00,-4.998527244090513300e+00,7.192297383855834880e+01,-3.061568422240280363e+00,3.782284489307179598e+01
4.310000000000000497e+00,-8.415055750191681838e+00,7.180542828574232317e+01,-5.270048678469335890e+00,3.749170487095142335e+01
4.320000000000000284e+00,-1.181684866202442308e+01,7.136564043694068005e+01,-7.413004170588612496e+00,3.694638901351409999e+01
4.330000000000000071e+00,-1.516635182695478790e+01,7.060987875626626931e+01,-9.466396159316907699e+00,3.619888708896590401e+01
4.339999999999999858e+00,-1.842758880573930114e+01,6.954915244298000232e+01,-1.140830332975799344e+01,3.526413743688508617e+01
4.350000000000000533e+00,-2.156678266647704234e+01,6.819888401992839988e+01,-1.321930678840106665e+01,3.415965297641245968e+01
4.360000000000000320e+00,-2.455291494719009648e+01,6.657849889752074546e+01,-1.488280796271325812e+01,3.290509479998277698e+01
4.370000000000000107e+00,-2.735821068835215897e+01,6.471094356008370596e+01,-1.638527212948342893e+01,3.152180563295652149e+01
4.379999999999999893e+00,-2.995854056042549374e+01,6.262214547754258120e+01,-1.771639258719056187e+01,3.003231643989024846e+01
4.389999999999999680e+00,-3.233373341693236824e+01,6.034042891760844896e+01,-1.886917290752010956e+01,2.845984002578145322e+01
4.400000000000000355e+00,-3.446779502179479948e+01,5.789590150179380856e+01,-1.983992716914096732e+01,2.682776560056450066e+01
4.410000000000000142e+00,-3.634903116004029755e+01,5.531982660473615709e+01,-2.062820050933559557e+01,2.515916794837412240e+01
4.419999999999999929e+00,-3.797007577344315621e+01,5.264399654491039371e+01,-2.123661464437287449e+01,2.347634408633900804e+01
4.429999999999999716e+00,-3.932782709995547066e+01,4.990012097208207820e+01,-2.167064513093075462e+01,2.180038914259391802e+01
4.440000000000000391e+00,-4.042329697523759791e+01,4.711924395011582334e+01,-2.193833899940792875e+01,2.015082167524242251e+01
4.450000000000000178e+00,-4.126138042008475537e+01,4.433120200022916180e+01,-2.204998292678114069e+01,1.854526685055240875e+01
4.459999999999999964e+00,-4.185055434096915405e+01,4.156413385517046066e+01,-2.201773328516767236e+01,1.699920386683625040e+01
4.469999999999999751e+00,-4.220251557342208315e+01,3.884405093173395329e+01,-2.185522016964878489e+01,1.552578182460682932e+01
4.480000000000000426e+00,-4.233176957096942772e+01,3.619447561503501021e+01,-2.157713785729291800e+01,1.413570598234490561e+01
4.490000000000000213e+00,-4.225518176791769065e+01,3.363615242382768855e+01,-2.119883407613402326e+01,1.283719408070149726e+01
4.500000000000000000e+00,-4.199150401560574863e+01,3.118683505361972408e+01,-2.073590998083099279e+01,1.163600024467596583e+01
4.509999999999999787e+00,-4.156088851272394891e+01,2.886115023442235028e+01,-2.020384186817368288e+01,1.053550195731408223e+01
4.520000000000000462e+00,-4.098440133524690765e+01,2.667053735093332278e+01,-1.961763446120052024e+01,9.536843806622995245e+00
4.530000000000000249e+00,-4.028354704423631460e+01,2.462326090860884875e+01,-1.899151409779956268e+01,8.639130196977054865e+00
4.540000000000000036e+00,-3.947981494248862333e+01,2.272449123732560494e+01,-1.833866844013895303e+01,7.839658032986657865e+00
